,DATA_RILEVAZIONE,BENZINA,GASOLIO_AUTO,GPL,GASOLIO_RISCALDAMENTO,O.C._FLUIDO_BTZ,O.C._DENSO_BTZ,BENZINA/LITRO,GASOLIO_AUTO/LITRO,GPL/LITRO,GASOLIO_RISCALDAMENTO/LITRO,O.C._FLUIDO_BTZ/LITRO,O.C._DENSO_BTZ/LITRO
194,2018-07-14,1632.66,1511.89,675.42,1290.95,882.17,470.94,1.63266,1.5118900000000002,0.6754199999999999,1.29095,0.88217,0.47094
195,2018-07-15,1632.66,1511.89,675.42,1290.95,882.17,470.94,1.63266,1.5118900000000002,0.6754199999999999,1.29095,0.88217,0.47094
196,2018-07-16,1632.4,1510.94,675.26,1281.23,878.53,466.01,1.6324,1.51094,0.67526,1.28123,0.8785299999999999,0.46601
197,2018-07-17,1632.4,1510.94,675.26,1281.23,878.53,466.01,1.6324,1.51094,0.67526,1.28123,0.8785299999999999,0.46601
198,2018-07-18,1632.4,1510.94,675.26,1281.23,878.53,466.01,1.6324,1.51094,0.67526,1.28123,0.8785299999999999,0.46601
199,2018-07-19,1632.4,1510.94,675.26,1281.23,878.53,466.01,1.6324,1.51094,0.67526,1.28123,0.8785299999999999,0.46601
200,2018-07-20,1632.4,1510.94,675.26,1281.23,878.53,466.01,1.6324,1.51094,0.67526,1.28123,0.8785299999999999,0.46601
201,2018-07-21,1632.4,1510.94,675.26,1281.23,878.53,466.01,1.6324,1.51094,0.67526,1.28123,0.8785299999999999,0.46601
202,2018-07-22,1632.4,1510.94,675.26,1281.23,878.53,466.01,1.6324,1.51094,0.67526,1.28123,0.8785299999999999,0.46601
203,2018-07-23,1629.3,1507.11,675.22,1277.75,878.54,465.74,1.6293,1.50711,0.67522,1.27775,0.87854,0.46574
204,2018-07-24,1629.3,1507.11,675.22,1277.75,878.54,465.74,1.6293,1.50711,0.67522,1.27775,0.87854,0.46574
205,2018-07-25,1629.3,1507.11,675.22,1277.75,878.54,465.74,1.6293,1.50711,0.67522,1.27775,0.87854,0.46574
206,2018-07-26,1629.3,1507.11,675.22,1277.75,878.54,465.74,1.6293,1.50711,0.67522,1.27775,0.87854,0.46574
207,2018-07-27,1629.3,1507.11,675.22,1277.75,878.54,465.74,1.6293,1.50711,0.67522,1.27775,0.87854,0.46574
208,2018-07-28,1629.3,1507.11,675.22,1277.75,878.54,465.74,1.6293,1.50711,0.67522,1.27775,0.87854,0.46574
209,2018-07-29,1629.3,1507.11,675.22,1277.75,878.54,465.74,1.6293,1.50711,0.67522,1.27775,0.87854,0.46574
210,2018-07-30,1627.7,1505.34,674.94,1285.86,884.06,471.9,1.6277000000000001,1.50534,0.6749400000000001,1.28586,0.88406,0.4719
211,2018-07-31,1627.7,1505.34,674.94,1285.86,884.06,471.9,1.6277000000000001,1.50534,0.6749400000000001,1.28586,0.88406,0.4719
212,2018-08-01,1627.7,1505.34,674.94,1285.86,884.06,471.9,1.6277000000000001,1.50534,0.6749400000000001,1.28586,0.88406,0.4719
213,2018-08-02,1627.7,1505.34,674.94,1285.86,884.06,471.9,1.6277000000000001,1.50534,0.6749400000000001,1.28586,0.88406,0.4719
214,2018-08-03,1627.7,1505.34,674.94,1285.86,884.06,471.9,1.6277000000000001,1.50534,0.6749400000000001,1.28586,0.88406,0.4719
215,2018-08-04,1627.7,1505.34,674.94,1285.86,884.06,471.9,1.6277000000000001,1.50534,0.6749400000000001,1.28586,0.88406,0.4719
216,2018-08-05,1627.7,1505.34,674.94,1285.86,884.06,471.9,1.6277000000000001,1.50534,0.6749400000000001,1.28586,0.88406,0.4719
217,2018-08-06,1628.76,1506.2,675.44,1282.71,879.18,463.78,1.62876,1.5062,0.67544,1.28271,0.87918,0.46377999999999997
218,2018-08-07,1628.76,1506.2,675.44,1282.71,879.18,463.78,1.62876,1.5062,0.67544,1.28271,0.87918,0.46377999999999997
219,2018-08-08,1628.76,1506.2,675.44,1282.71,879.18,463.78,1.62876,1.5062,0.67544,1.28271,0.87918,0.46377999999999997
220,2018-08-09,1628.76,1506.2,675.44,1282.71,879.18,463.78,1.62876,1.5062,0.67544,1.28271,0.87918,0.46377999999999997
221,2018-08-10,1628.76,1506.2,675.44,1282.71,879.18,463.78,1.62876,1.5062,0.67544,1.28271,0.87918,0.46377999999999997
222,2018-08-11,1628.76,1506.2,675.44,1282.71,879.18,463.78,1.62876,1.5062,0.67544,1.28271,0.87918,0.46377999999999997
223,2018-08-12,1628.76,1506.2,675.44,1282.71,879.18,463.78,1.62876,1.5062,0.67544,1.28271,0.87918,0.46377999999999997
224,2018-08-13,1629.3,1505.87,677.46,1282.79,878.29,460.52,1.6293,1.5058699999999998,0.6774600000000001,1.2827899999999999,0.87829,0.46052
225,2018-08-14,1629.3,1505.87,677.46,1282.79,878.29,460.52,1.6293,1.5058699999999998,0.6774600000000001,1.2827899999999999,0.87829,0.46052
226,2018-08-15,1629.3,1505.87,677.46,1282.79,878.29,460.52,1.6293,1.5058699999999998,0.6774600000000001,1.2827899999999999,0.87829,0.46052
227,2018-08-16,1629.3,1505.87,677.46,1282.79,878.29,460.52,1.6293,1.5058699999999998,0.6774600000000001,1.2827899999999999,0.87829,0.46052
228,2018-08-17,1629.3,1505.87,677.46,1282.79,878.29,460.52,1.6293,1.5058699999999998,0.6774600000000001,1.2827899999999999,0.87829,0.46052
229,2018-08-18,1629.3,1505.87,677.46,1282.79,878.29,460.52,1.6293,1.5058699999999998,0.6774600000000001,1.2827899999999999,0.87829,0.46052
230,2018-08-19,1629.3,1505.87,677.46,1282.79,878.29,460.52,1.6293,1.5058699999999998,0.6774600000000001,1.2827899999999999,0.87829,0.46052
231,2018-08-20,1627.86,1505.12,678.49,1288.74,878.29,457.03,1.6278599999999999,1.5051199999999998,0.67849,1.28874,0.87829,0.45703
232,2018-08-21,1627.86,1505.12,678.49,1288.74,878.29,457.03,1.6278599999999999,1.5051199999999998,0.67849,1.28874,0.87829,0.45703
233,2018-08-22,1627.86,1505.12,678.49,1288.74,878.29,457.03,1.6278599999999999,1.5051199999999998,0.67849,1.28874,0.87829,0.45703
234,2018-08-23,1627.86,1505.12,678.49,1288.74,878.29,457.03,1.6278599999999999,1.5051199999999998,0.67849,1.28874,0.87829,0.45703
235,2018-08-24,1627.86,1505.12,678.49,1288.74,878.29,457.03,1.6278599999999999,1.5051199999999998,0.67849,1.28874,0.87829,0.45703
236,2018-08-25,1627.86,1505.12,678.49,1288.74,878.29,457.03,1.6278599999999999,1.5051199999999998,0.67849,1.28874,0.87829,0.45703
237,2018-08-26,1627.86,1505.12,678.49,1288.74,878.29,457.03,1.6278599999999999,1.5051199999999998,0.67849,1.28874,0.87829,0.45703
238,2018-08-27,1628.98,1506.86,679.69,1295.4,885.96,466.47,1.62898,1.5068599999999999,0.67969,1.2954,0.8859600000000001,0.46647000000000005
239,2018-08-28,1628.98,1506.86,679.69,1295.4,885.96,466.47,1.62898,1.5068599999999999,0.67969,1.2954,0.8859600000000001,0.46647000000000005
240,2018-08-29,1628.98,1506.86,679.69,1295.4,885.96,466.47,1.62898,1.5068599999999999,0.67969,1.2954,0.8859600000000001,0.46647000000000005
241,2018-08-30,1628.98,1506.86,679.69,1295.4,885.96,466.47,1.62898,1.5068599999999999,0.67969,1.2954,0.8859600000000001,0.46647000000000005
242,2018-08-31,1628.98,1506.86,679.69,1295.4,885.96,466.47,1.62898,1.5068599999999999,0.67969,1.2954,0.8859600000000001,0.46647000000000005
243,2018-09-01,1628.98,1506.86,679.69,1295.4,885.96,466.47,1.62898,1.5068599999999999,0.67969,1.2954,0.8859600000000001,0.46647000000000005
244,2018-09-02,1628.98,1506.86,679.69,1295.4,885.96,466.47,1.62898,1.5068599999999999,0.67969,1.2954,0.8859600000000001,0.46647000000000005
245,2018-09-03,1633.66,1513.18,679.96,1303.25,889.9,471.37,1.6336600000000001,1.51318,0.67996,1.30325,0.8899,0.47137
246,2018-09-04,1633.66,1513.18,679.96,1303.25,889.9,471.37,1.6336600000000001,1.51318,0.67996,1.30325,0.8899,0.47137
247,2018-09-05,1633.66,1513.18,679.96,1303.25,889.9,471.37,1.6336600000000001,1.51318,0.67996,1.30325,0.8899,0.47137
248,2018-09-06,1633.66,1513.18,679.96,1303.25,889.9,471.37,1.6336600000000001,1.51318,0.67996,1.30325,0.8899,0.47137
249,2018-09-07,1633.66,1513.18,679.96,1303.25,889.9,471.37,1.6336600000000001,1.51318,0.67996,1.30325,0.8899,0.47137
250,2018-09-08,1633.66,1513.18,679.96,1303.25,889.9,471.37,1.6336600000000001,1.51318,0.67996,1.30325,0.8899,0.47137
251,2018-09-09,1633.66,1513.18,679.96,1303.25,889.9,471.37,1.6336600000000001,1.51318,0.67996,1.30325,0.8899,0.47137
252,2018-09-10,1642.55,1524.47,692.79,1301.57,888.33,463.15,1.64255,1.52447,0.69279,1.30157,0.8883300000000001,0.46314999999999995
253,2018-09-11,1642.55,1524.47,692.79,1301.57,888.33,463.15,1.64255,1.52447,0.69279,1.30157,0.8883300000000001,0.46314999999999995
254,2018-09-12,1642.55,1524.47,692.79,1301.57,888.33,463.15,1.64255,1.52447,0.69279,1.30157,0.8883300000000001,0.46314999999999995
255,2018-09-13,1642.55,1524.47,692.79,1301.57,888.33,463.15,1.64255,1.52447,0.69279,1.30157,0.8883300000000001,0.46314999999999995
256,2018-09-14,1642.55,1524.47,692.79,1301.57,888.33,463.15,1.64255,1.52447,0.69279,1.30157,0.8883300000000001,0.46314999999999995
257,2018-09-15,1642.55,1524.47,692.79,1301.57,888.33,463.15,1.64255,1.52447,0.69279,1.30157,0.8883300000000001,0.46314999999999995
258,2018-09-16,1642.55,1524.47,692.79,1301.57,888.33,463.15,1.64255,1.52447,0.69279,1.30157,0.8883300000000001,0.46314999999999995
259,2018-09-17,1642.69,1525.41,693.52,1305.73,888.32,466.72,1.64269,1.5254100000000002,0.69352,1.30573,0.88832,0.46672
260,2018-09-18,1642.69,1525.41,693.52,1305.73,888.32,466.72,1.64269,1.5254100000000002,0.69352,1.30573,0.88832,0.46672
261,2018-09-19,1642.69,1525.41,693.52,1305.73,888.32,466.72,1.64269,1.5254100000000002,0.69352,1.30573,0.88832,0.46672
262,2018-09-20,1642.69,1525.41,693.52,1305.73,888.32,466.72,1.64269,1.5254100000000002,0.69352,1.30573,0.88832,0.46672
263,2018-09-21,1642.69,1525.41,693.52,1305.73,888.32,466.72,1.64269,1.5254100000000002,0.69352,1.30573,0.88832,0.46672
264,2018-09-22,1642.69,1525.41,693.52,1305.73,888.32,466.72,1.64269,1.5254100000000002,0.69352,1.30573,0.88832,0.46672
265,2018-09-23,1642.69,1525.41,693.52,1305.73,888.32,466.72,1.64269,1.5254100000000002,0.69352,1.30573,0.88832,0.46672
266,2018-09-24,1641.8,1524.91,690.56,1304.88,888.49,470.03,1.6418,1.52491,0.69056,1.30488,0.88849,0.47002999999999995
267,2018-09-25,1641.8,1524.91,690.56,1304.88,888.49,470.03,1.6418,1.52491,0.69056,1.30488,0.88849,0.47002999999999995
268,2018-09-26,1641.8,1524.91,690.56,1304.88,888.49,470.03,1.6418,1.52491,0.69056,1.30488,0.88849,0.47002999999999995
269,2018-09-27,1641.8,1524.91,690.56,1304.88,888.49,470.03,1.6418,1.52491,0.69056,1.30488,0.88849,0.47002999999999995
270,2018-09-28,1641.8,1524.91,690.56,1304.88,888.49,470.03,1.6418,1.52491,0.69056,1.30488,0.88849,0.47002999999999995
271,2018-09-29,1641.8,1524.91,690.56,1304.88,888.49,470.03,1.6418,1.52491,0.69056,1.30488,0.88849,0.47002999999999995
272,2018-09-30,1641.8,1524.91,690.56,1304.88,888.49,470.03,1.6418,1.52491,0.69056,1.30488,0.88849,0.47002999999999995
273,2018-10-01,1644.2,1528.4,691.39,1323.29,900.98,488.63,1.6442,1.5284,0.69139,1.3232899999999999,0.90098,0.48863
274,2018-10-02,1644.2,1528.4,691.39,1323.29,900.98,488.63,1.6442,1.5284,0.69139,1.3232899999999999,0.90098,0.48863
275,2018-10-03,1644.2,1528.4,691.39,1323.29,900.98,488.63,1.6442,1.5284,0.69139,1.3232899999999999,0.90098,0.48863
276,2018-10-04,1644.2,1528.4,691.39,1323.29,900.98,488.63,1.6442,1.5284,0.69139,1.3232899999999999,0.90098,0.48863
277,2018-10-05,1644.2,1528.4,691.39,1323.29,900.98,488.63,1.6442,1.5284,0.69139,1.3232899999999999,0.90098,0.48863
278,2018-10-06,1644.2,1528.4,691.39,1323.29,900.98,488.63,1.6442,1.5284,0.69139,1.3232899999999999,0.90098,0.48863
279,2018-10-07,1644.2,1528.4,691.39,1323.29,900.98,488.63,1.6442,1.5284,0.69139,1.3232899999999999,0.90098,0.48863
280,2018-10-08,1657.58,1548.39,704.11,1343.47,931.42,524.95,1.6575799999999998,1.5483900000000002,0.70411,1.34347,0.9314199999999999,0.52495
281,2018-10-09,1657.58,1548.39,704.11,1343.47,931.42,524.95,1.6575799999999998,1.5483900000000002,0.70411,1.34347,0.9314199999999999,0.52495
282,2018-10-10,1657.58,1548.39,704.11,1343.47,931.42,524.95,1.6575799999999998,1.5483900000000002,0.70411,1.34347,0.9314199999999999,0.52495
283,2018-10-11,1657.58,1548.39,704.11,1343.47,931.42,524.95,1.6575799999999998,1.5483900000000002,0.70411,1.34347,0.9314199999999999,0.52495
284,2018-10-12,1657.58,1548.39,704.11,1343.47,931.42,524.95,1.6575799999999998,1.5483900000000002,0.70411,1.34347,0.9314199999999999,0.52495
285,2018-10-13,1657.58,1548.39,704.11,1343.47,931.42,524.95,1.6575799999999998,1.5483900000000002,0.70411,1.34347,0.9314199999999999,0.52495
286,2018-10-14,1657.58,1548.39,704.11,1343.47,931.42,524.95,1.6575799999999998,1.5483900000000002,0.70411,1.34347,0.9314199999999999,0.52495
287,2018-10-15,1665.05,1565.52,710.55,1340.12,919.64,501.28,1.66505,1.56552,0.7105499999999999,1.34012,0.91964,0.50128
288,2018-10-16,1665.05,1565.52,710.55,1340.12,919.64,501.28,1.66505,1.56552,0.7105499999999999,1.34012,0.91964,0.50128
289,2018-10-17,1665.05,1565.52,710.55,1340.12,919.64,501.28,1.66505,1.56552,0.7105499999999999,1.34012,0.91964,0.50128
290,2018-10-18,1665.05,1565.52,710.55,1340.12,919.64,501.28,1.66505,1.56552,0.7105499999999999,1.34012,0.91964,0.50128
291,2018-10-19,1665.05,1565.52,710.55,1340.12,919.64,501.28,1.66505,1.56552,0.7105499999999999,1.34012,0.91964,0.50128
292,2018-10-20,1665.05,1565.52,710.55,1340.12,919.64,501.28,1.66505,1.56552,0.7105499999999999,1.34012,0.91964,0.50128
293,2018-10-21,1665.05,1565.52,710.55,1340.12,919.64,501.28,1.66505,1.56552,0.7105499999999999,1.34012,0.91964,0.50128
294,2018-10-22,1661.21,1567.14,711.44,1340.09,917.07,499.81,1.66121,1.5671400000000002,0.7114400000000001,1.34009,0.91707,0.49981
295,2018-10-23,1661.21,1567.14,711.44,1340.09,917.07,499.81,1.66121,1.5671400000000002,0.7114400000000001,1.34009,0.91707,0.49981
296,2018-10-24,1661.21,1567.14,711.44,1340.09,917.07,499.81,1.66121,1.5671400000000002,0.7114400000000001,1.34009,0.91707,0.49981
297,2018-10-25,1661.21,1567.14,711.44,1340.09,917.07,499.81,1.66121,1.5671400000000002,0.7114400000000001,1.34009,0.91707,0.49981
298,2018-10-26,1661.21,1567.14,711.44,1340.09,917.07,499.81,1.66121,1.5671400000000002,0.7114400000000001,1.34009,0.91707,0.49981
299,2018-10-27,1661.21,1567.14,711.44,1340.09,917.07,499.81,1.66121,1.5671400000000002,0.7114400000000001,1.34009,0.91707,0.49981
300,2018-10-28,1661.21,1567.14,711.44,1340.09,917.07,499.81,1.66121,1.5671400000000002,0.7114400000000001,1.34009,0.91707,0.49981
301,2018-10-29,1655.7,1565.31,712.32,1328.78,908.5,506.31,1.6557,1.56531,0.7123200000000001,1.32878,0.9085,0.50631
302,2018-10-30,1655.7,1565.31,712.32,1328.78,908.5,506.31,1.6557,1.56531,0.7123200000000001,1.32878,0.9085,0.50631
303,2018-10-31,1655.7,1565.31,712.32,1328.78,908.5,506.31,1.6557,1.56531,0.7123200000000001,1.32878,0.9085,0.50631
304,2018-11-01,1655.7,1565.31,712.32,1328.78,908.5,506.31,1.6557,1.56531,0.7123200000000001,1.32878,0.9085,0.50631
305,2018-11-02,1655.7,1565.31,712.32,1328.78,908.5,506.31,1.6557,1.56531,0.7123200000000001,1.32878,0.9085,0.50631
306,2018-11-03,1655.7,1565.31,712.32,1328.78,908.5,506.31,1.6557,1.56531,0.7123200000000001,1.32878,0.9085,0.50631
307,2018-11-04,1655.7,1565.31,712.32,1328.78,908.5,506.31,1.6557,1.56531,0.7123200000000001,1.32878,0.9085,0.50631
308,2018-11-05,1649.26,1562.23,711.71,1316.37,901.21,493.0,1.64926,1.56223,0.7117100000000001,1.3163699999999998,0.9012100000000001,0.493
309,2018-11-06,1649.26,1562.23,711.71,1316.37,901.21,493.0,1.64926,1.56223,0.7117100000000001,1.3163699999999998,0.9012100000000001,0.493
310,2018-11-07,1649.26,1562.23,711.71,1316.37,901.21,493.0,1.64926,1.56223,0.7117100000000001,1.3163699999999998,0.9012100000000001,0.493
311,2018-11-08,1649.26,1562.23,711.71,1316.37,901.21,493.0,1.64926,1.56223,0.7117100000000001,1.3163699999999998,0.9012100000000001,0.493
312,2018-11-09,1649.26,1562.23,711.71,1316.37,901.21,493.0,1.64926,1.56223,0.7117100000000001,1.3163699999999998,0.9012100000000001,0.493
313,2018-11-10,1649.26,1562.23,711.71,1316.37,901.21,493.0,1.64926,1.56223,0.7117100000000001,1.3163699999999998,0.9012100000000001,0.493
314,2018-11-11,1649.26,1562.23,711.71,1316.37,901.21,493.0,1.64926,1.56223,0.7117100000000001,1.3163699999999998,0.9012100000000001,0.493
315,2018-11-12,1636.86,1554.38,705.21,1313.46,895.41,484.17,1.63686,1.55438,0.70521,1.31346,0.8954099999999999,0.48417
316,2018-11-13,1636.86,1554.38,705.21,1313.46,895.41,484.17,1.63686,1.55438,0.70521,1.31346,0.8954099999999999,0.48417
317,2018-11-14,1636.86,1554.38,705.21,1313.46,895.41,484.17,1.63686,1.55438,0.70521,1.31346,0.8954099999999999,0.48417
318,2018-11-15,1636.86,1554.38,705.21,1313.46,895.41,484.17,1.63686,1.55438,0.70521,1.31346,0.8954099999999999,0.48417
319,2018-11-16,1636.86,1554.38,705.21,1313.46,895.41,484.17,1.63686,1.55438,0.70521,1.31346,0.8954099999999999,0.48417
320,2018-11-17,1636.86,1554.38,705.21,1313.46,895.41,484.17,1.63686,1.55438,0.70521,1.31346,0.8954099999999999,0.48417
321,2018-11-18,1636.86,1554.38,705.21,1313.46,895.41,484.17,1.63686,1.55438,0.70521,1.31346,0.8954099999999999,0.48417
322,2018-11-19,1619.37,1543.8,702.42,1298.61,884.46,466.78,1.61937,1.5438,0.7024199999999999,1.2986099999999998,0.88446,0.46678
323,2018-11-20,1619.37,1543.8,702.42,1298.61,884.46,466.78,1.61937,1.5438,0.7024199999999999,1.2986099999999998,0.88446,0.46678
324,2018-11-21,1619.37,1543.8,702.42,1298.61,884.46,466.78,1.61937,1.5438,0.7024199999999999,1.2986099999999998,0.88446,0.46678
325,2018-11-22,1619.37,1543.8,702.42,1298.61,884.46,466.78,1.61937,1.5438,0.7024199999999999,1.2986099999999998,0.88446,0.46678
326,2018-11-23,1619.37,1543.8,702.42,1298.61,884.46,466.78,1.61937,1.5438,0.7024199999999999,1.2986099999999998,0.88446,0.46678
327,2018-11-24,1619.37,1543.8,702.42,1298.61,884.46,466.78,1.61937,1.5438,0.7024199999999999,1.2986099999999998,0.88446,0.46678
328,2018-11-25,1619.37,1543.8,702.42,1298.61,884.46,466.78,1.61937,1.5438,0.7024199999999999,1.2986099999999998,0.88446,0.46678
329,2018-11-26,1595.69,1526.55,700.03,1275.13,869.76,429.68,1.59569,1.5265499999999999,0.7000299999999999,1.27513,0.86976,0.42968
330,2018-11-27,1595.69,1526.55,700.03,1275.13,869.76,429.68,1.59569,1.5265499999999999,0.7000299999999999,1.27513,0.86976,0.42968
331,2018-11-28,1595.69,1526.55,700.03,1275.13,869.76,429.68,1.59569,1.5265499999999999,0.7000299999999999,1.27513,0.86976,0.42968
332,2018-11-29,1595.69,1526.55,700.03,1275.13,869.76,429.68,1.59569,1.5265499999999999,0.7000299999999999,1.27513,0.86976,0.42968
333,2018-11-30,1595.69,1526.55,700.03,1275.13,869.76,429.68,1.59569,1.5265499999999999,0.7000299999999999,1.27513,0.86976,0.42968
334,2018-12-01,1595.69,1526.55,700.03,1275.13,869.76,429.68,1.59569,1.5265499999999999,0.7000299999999999,1.27513,0.86976,0.42968
335,2018-12-02,1595.69,1526.55,700.03,1275.13,869.76,429.68,1.59569,1.5265499999999999,0.7000299999999999,1.27513,0.86976,0.42968
336,2018-12-03,1565.3,1501.48,696.98,1250.16,862.36,421.2,1.5653,1.50148,0.69698,1.2501600000000002,0.86236,0.42119999999999996
337,2018-12-04,1565.3,1501.48,696.98,1250.16,862.36,421.2,1.5653,1.50148,0.69698,1.2501600000000002,0.86236,0.42119999999999996
338,2018-12-05,1565.3,1501.48,696.98,1250.16,862.36,421.2,1.5653,1.50148,0.69698,1.2501600000000002,0.86236,0.42119999999999996
339,2018-12-06,1565.3,1501.48,696.98,1250.16,862.36,421.2,1.5653,1.50148,0.69698,1.2501600000000002,0.86236,0.42119999999999996
340,2018-12-07,1565.3,1501.48,696.98,1250.16,862.36,421.2,1.5653,1.50148,0.69698,1.2501600000000002,0.86236,0.42119999999999996
341,2018-12-08,1565.3,1501.48,696.98,1250.16,862.36,421.2,1.5653,1.50148,0.69698,1.2501600000000002,0.86236,0.42119999999999996
342,2018-12-09,1565.3,1501.48,696.98,1250.16,862.36,421.2,1.5653,1.50148,0.69698,1.2501600000000002,0.86236,0.42119999999999996
343,2018-12-10,1533.5,1474.67,673.82,1246.72,859.39,417.04,1.5335,1.4746700000000001,0.6738200000000001,1.24672,0.85939,0.41704
344,2018-12-11,1533.5,1474.67,673.82,1246.72,859.39,417.04,1.5335,1.4746700000000001,0.6738200000000001,1.24672,0.85939,0.41704
345,2018-12-12,1533.5,1474.67,673.82,1246.72,859.39,417.04,1.5335,1.4746700000000001,0.6738200000000001,1.24672,0.85939,0.41704
346,2018-12-13,1533.5,1474.67,673.82,1246.72,859.39,417.04,1.5335,1.4746700000000001,0.6738200000000001,1.24672,0.85939,0.41704
347,2018-12-14,1533.5,1474.67,673.82,1246.72,859.39,417.04,1.5335,1.4746700000000001,0.6738200000000001,1.24672,0.85939,0.41704
348,2018-12-15,1533.5,1474.67,673.82,1246.72,859.39,417.04,1.5335,1.4746700000000001,0.6738200000000001,1.24672,0.85939,0.41704
349,2018-12-16,1533.5,1474.67,673.82,1246.72,859.39,417.04,1.5335,1.4746700000000001,0.6738200000000001,1.24672,0.85939,0.41704
350,2018-12-17,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
351,2018-12-18,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
352,2018-12-19,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
353,2018-12-20,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
354,2018-12-21,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
355,2018-12-22,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
356,2018-12-23,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
357,2018-12-24,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
358,2018-12-25,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
359,2018-12-26,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
360,2018-12-27,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
361,2018-12-28,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
362,2018-12-29,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
363,2018-12-30,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
364,2018-12-31,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
365,2019-01-01,1520.36,1460.96,665.11,1246.65,850.97,416.82,1.52036,1.46096,0.66511,1.24665,0.85097,0.41681999999999997
