,LOCALITA,DATA,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,PRESSIONEMEDIA mb,PIOGGIA mm,FENOMENI
1252,Pavia,2021-06-06,8.0,6.0,10.0,4.0,73.0,19.0,16.0,28.0,0.0,1027.0,0.0,0.0,pioggia temporale 
1253,Pavia,2021-06-07,6.0,1.0,11.0,1.0,69.0,21.0,4.0,9.0,0.0,1024.0,0.0,0.0,
1254,Pavia,2021-06-08,7.0,1.0,12.0,2.0,73.0,19.0,6.0,13.0,0.0,1017.0,0.0,0.0,
1255,Pavia,2021-06-09,8.0,1.0,13.0,2.0,69.0,18.0,6.0,11.0,0.0,1015.0,0.0,0.0,
1256,Pavia,2021-06-10,8.0,3.0,14.0,2.0,65.0,19.0,5.0,11.0,0.0,1017.0,0.0,0.0,
1257,Pavia,2021-06-11,8.0,2.0,11.0,3.0,72.0,16.0,4.0,9.0,0.0,1018.0,0.0,0.0,pioggia 
1258,Pavia,2021-06-12,11.0,5.0,16.0,7.0,77.0,13.0,5.0,11.0,0.0,1012.0,0.0,0.0,
1259,Pavia,2021-06-13,9.0,2.0,16.0,4.0,73.0,13.0,6.0,11.0,0.0,1012.0,0.0,0.0,nebbia 
1260,Pavia,2021-06-14,10.0,4.0,15.0,3.0,47.0,19.0,16.0,35.0,0.0,1008.0,0.0,0.0,
1261,Pavia,2021-06-15,10.0,2.0,16.0,1.0,48.0,21.0,12.0,21.0,0.0,1010.0,0.0,0.0,
1262,Pavia,2021-06-16,12.0,8.0,16.0,0.0,24.0,20.0,22.0,33.0,0.0,1015.0,0.0,0.0,
1263,Pavia,2021-06-17,10.0,3.0,15.0,0.0,31.0,20.0,11.0,28.0,0.0,1015.0,0.0,0.0,
1264,Pavia,2021-06-18,7.0,3.0,11.0,1.0,57.0,20.0,11.0,26.0,0.0,1017.0,0.0,0.0,
1265,Pavia,2021-06-19,6.0,2.0,10.0,1.0,59.0,20.0,11.0,22.0,0.0,1015.0,0.0,0.0,
1266,Pavia,2021-06-20,6.0,0.0,11.0,0.0,58.0,20.0,8.0,24.0,0.0,1017.0,0.0,0.0,nebbia 
1267,Pavia,2021-06-21,5.0,-1.0,9.0,0.0,48.0,21.0,6.0,11.0,0.0,1015.0,0.0,0.0,
1268,Pavia,2021-06-22,8.0,-1.0,15.0,0.0,48.0,21.0,5.0,13.0,0.0,1012.0,0.0,0.0,
1269,Pavia,2021-06-23,9.0,5.0,14.0,0.0,47.0,20.0,10.0,18.0,0.0,1021.0,0.0,0.0,
1270,Pavia,2021-06-24,10.0,2.0,18.0,3.0,60.0,18.0,4.0,9.0,0.0,1022.0,0.0,0.0,
1271,Pavia,2021-06-25,11.0,4.0,18.0,4.0,65.0,19.0,5.0,11.0,0.0,1021.0,0.0,0.0,
1272,Pavia,2021-06-26,13.0,6.0,18.0,6.0,64.0,20.0,7.0,11.0,0.0,1023.0,0.0,0.0,nebbia 
1273,Pavia,2021-06-27,13.0,11.0,16.0,8.0,70.0,21.0,6.0,9.0,0.0,1024.0,0.0,0.0,
1274,Pavia,2021-06-28,13.0,6.0,20.0,7.0,68.0,20.0,5.0,11.0,0.0,1029.0,0.0,0.0,
1275,Pavia,2021-06-29,15.0,6.0,22.0,7.0,63.0,20.0,5.0,8.0,0.0,1032.0,0.0,0.0,
1276,Pavia,2021-06-30,16.0,8.0,23.0,8.0,63.0,18.0,5.0,9.0,0.0,1030.0,0.0,0.0,
1277,Pavia,2021-07-01,16.0,9.0,24.0,9.0,64.0,16.0,4.0,8.0,0.0,1025.0,0.0,0.0,nebbia 
1278,Pavia,2021-07-02,11.0,9.0,11.0,11.0,99.0,8.0,6.0,11.0,0.0,1006.0,0.0,0.0,pioggia 
1279,Pavia,2021-07-03,9.0,6.0,12.0,8.0,96.0,10.0,7.0,11.0,0.0,1002.0,0.0,0.0,nebbia 
1280,Pavia,2021-07-04,11.0,8.0,12.0,10.0,95.0,13.0,8.0,17.0,0.0,1002.0,0.0,0.0,pioggia 
1281,Pavia,2021-07-05,10.0,7.0,15.0,8.0,90.0,18.0,7.0,17.0,0.0,1005.0,0.0,0.0,pioggia 
1282,Pavia,2021-07-06,8.0,3.0,14.0,5.0,85.0,18.0,4.0,8.0,0.0,1019.0,0.0,0.0,nebbia 
1283,Pavia,2021-07-07,7.0,2.0,14.0,3.0,80.0,19.0,3.0,8.0,0.0,1025.0,0.0,0.0,
1284,Pavia,2021-07-08,7.0,1.0,14.0,3.0,81.0,20.0,5.0,9.0,0.0,1020.0,0.0,0.0,
1285,Pavia,2021-07-09,8.0,4.0,10.0,7.0,93.0,18.0,6.0,13.0,0.0,1018.0,0.0,0.0,
1286,Pavia,2021-07-10,9.0,4.0,12.0,6.0,84.0,17.0,4.0,11.0,0.0,1025.0,0.0,0.0,nebbia 
1287,Pavia,2021-07-11,12.0,10.0,15.0,9.0,83.0,19.0,5.0,11.0,0.0,1027.0,0.0,0.0,
1288,Pavia,2021-07-12,12.0,8.0,14.0,10.0,92.0,14.0,5.0,9.0,0.0,1024.0,0.0,0.0,pioggia 
1289,Pavia,2021-07-13,10.0,7.0,15.0,9.0,92.0,7.0,4.0,9.0,0.0,1019.0,0.0,0.0,nebbia 
1290,Pavia,2021-07-14,10.0,8.0,13.0,10.0,99.0,2.0,5.0,9.0,0.0,1017.0,0.0,0.0,pioggia nebbia 
1291,Pavia,2021-07-15,11.0,10.0,11.0,11.0,97.0,8.0,9.0,13.0,0.0,1014.0,0.0,0.0,pioggia 
1292,Pavia,2021-07-16,11.0,10.0,13.0,10.0,96.0,16.0,6.0,11.0,0.0,1019.0,0.0,0.0,pioggia 
1293,Pavia,2021-07-17,10.0,8.0,13.0,8.0,90.0,10.0,5.0,11.0,0.0,1020.0,0.0,0.0,pioggia nebbia 
1294,Pavia,2021-07-18,10.0,9.0,13.0,9.0,94.0,5.0,5.0,8.0,0.0,1019.0,0.0,0.0,pioggia 
1295,Pavia,2021-07-19,10.0,6.0,15.0,9.0,94.0,5.0,5.0,9.0,0.0,1025.0,0.0,0.0,nebbia 
1296,Pavia,2021-07-20,10.0,9.0,12.0,9.0,95.0,6.0,8.0,11.0,0.0,1029.0,0.0,0.0,
1297,Pavia,2021-07-21,8.0,6.0,9.0,7.0,98.0,3.0,7.0,9.0,0.0,1024.0,0.0,0.0,nebbia 
1298,Pavia,2021-07-22,7.0,6.0,9.0,7.0,98.0,3.0,7.0,17.0,0.0,1013.0,0.0,0.0,pioggia nebbia 
1299,Pavia,2021-07-23,8.0,7.0,10.0,8.0,98.0,8.0,5.0,11.0,0.0,1013.0,0.0,0.0,pioggia 
1300,Pavia,2021-07-24,10.0,8.0,13.0,6.0,78.0,19.0,7.0,15.0,0.0,1022.0,0.0,0.0,pioggia 
1301,Pavia,2021-07-25,7.0,2.0,11.0,4.0,87.0,16.0,4.0,8.0,0.0,1021.0,0.0,0.0,nebbia 
1302,Pavia,2021-07-26,6.0,6.0,7.0,5.0,90.0,11.0,7.0,11.0,0.0,1012.0,0.0,0.0,pioggia 
1303,Pavia,2021-07-27,7.0,5.0,11.0,6.0,89.0,11.0,8.0,13.0,0.0,997.0,0.0,0.0,
1304,Pavia,2021-07-28,8.0,5.0,10.0,7.0,93.0,7.0,7.0,13.0,0.0,992.0,0.0,0.0,pioggia nebbia 
1305,Pavia,2021-07-29,5.0,1.0,8.0,3.0,87.0,18.0,7.0,18.0,0.0,992.0,0.0,0.0,pioggia 
1306,Pavia,2021-07-30,6.0,-2.0,10.0,1.0,53.0,20.0,10.0,21.0,0.0,1002.0,0.0,0.0,
1307,Pavia,2021-07-31,7.0,1.0,11.0,0.0,37.0,21.0,11.0,17.0,0.0,1015.0,0.0,0.0,
1096,Pavia,2021-08-01,6.0,2.0,8.0,3.0,81.0,20.0,7.0,13.0,0.0,1000.0,0.0,0.0,
1097,Pavia,2021-08-02,4.0,0.0,7.0,4.0,99.0,1.0,4.0,8.0,0.0,1011.0,0.0,0.0,nebbia 
1098,Pavia,2021-08-03,6.0,5.0,6.0,6.0,100.0,1.0,4.0,11.0,0.0,1014.0,0.0,0.0,pioggia nebbia 
1099,Pavia,2021-08-04,8.0,6.0,9.0,7.0,96.0,5.0,6.0,9.0,0.0,1017.0,0.0,0.0,pioggia 
1100,Pavia,2021-08-05,8.0,7.0,9.0,8.0,97.0,4.0,4.0,8.0,0.0,1018.0,0.0,0.0,pioggia nebbia 
1101,Pavia,2021-08-06,9.0,8.0,10.0,8.0,95.0,4.0,5.0,13.0,0.0,1013.0,0.0,0.0,nebbia 
1102,Pavia,2021-08-07,8.0,7.0,9.0,8.0,97.0,10.0,7.0,17.0,0.0,999.0,0.0,0.0,pioggia 
1103,Pavia,2021-08-08,8.0,3.0,13.0,5.0,82.0,18.0,7.0,17.0,0.0,994.0,0.0,0.0,pioggia 
1104,Pavia,2021-08-09,9.0,7.0,11.0,7.0,88.0,14.0,4.0,8.0,0.0,999.0,0.0,0.0,pioggia 
1105,Pavia,2021-08-10,8.0,6.0,9.0,7.0,95.0,12.0,9.0,21.0,0.0,999.0,0.0,0.0,pioggia 
1106,Pavia,2021-08-11,7.0,0.0,12.0,5.0,86.0,14.0,9.0,28.0,0.0,1010.0,0.0,0.0,nebbia 
1107,Pavia,2021-08-12,3.0,-1.0,7.0,1.0,62.0,18.0,17.0,22.0,0.0,1023.0,0.0,0.0,pioggia neve 
1108,Pavia,2021-08-13,0.0,-2.0,1.0,0.0,61.0,19.0,11.0,22.0,0.0,1030.0,0.0,0.0,neve 
1109,Pavia,2021-08-14,0.0,-4.0,6.0,0.0,67.0,19.0,6.0,13.0,0.0,1037.0,0.0,0.0,
1110,Pavia,2021-08-15,2.0,-4.0,8.0,0.0,62.0,19.0,4.0,11.0,0.0,1037.0,0.0,0.0,
1111,Pavia,2021-08-16,5.0,-2.0,11.0,4.0,77.0,18.0,6.0,15.0,0.0,1026.0,0.0,0.0,pioggia 
1112,Pavia,2021-08-17,8.0,5.0,14.0,5.0,84.0,15.0,7.0,11.0,0.0,1021.0,0.0,0.0,pioggia nebbia 
1113,Pavia,2021-08-18,8.0,7.0,10.0,5.0,80.0,5.0,6.0,11.0,0.0,1023.0,0.0,0.0,pioggia 
1114,Pavia,2021-08-19,9.0,7.0,11.0,8.0,95.0,2.0,5.0,8.0,0.0,1024.0,0.0,0.0,nebbia 
1115,Pavia,2021-08-20,10.0,8.0,12.0,8.0,89.0,4.0,4.0,9.0,0.0,1025.0,0.0,0.0,
1116,Pavia,2021-08-21,10.0,8.0,13.0,7.0,85.0,7.0,6.0,11.0,0.0,1027.0,0.0,0.0,nebbia 
1117,Pavia,2021-08-22,10.0,4.0,13.0,7.0,86.0,8.0,5.0,9.0,0.0,1031.0,0.0,0.0,nebbia 
1118,Pavia,2021-08-23,10.0,4.0,17.0,6.0,81.0,12.0,5.0,11.0,0.0,1035.0,0.0,0.0,nebbia 
1119,Pavia,2021-08-24,10.0,3.0,20.0,5.0,76.0,15.0,3.0,8.0,0.0,1035.0,0.0,0.0,nebbia 
1120,Pavia,2021-08-25,11.0,3.0,20.0,6.0,74.0,18.0,3.0,8.0,0.0,1032.0,0.0,0.0,nebbia 
1121,Pavia,2021-08-26,11.0,4.0,20.0,6.0,77.0,16.0,3.0,8.0,0.0,1027.0,0.0,0.0,nebbia 
1122,Pavia,2021-08-27,12.0,5.0,18.0,6.0,68.0,20.0,9.0,22.0,0.0,1025.0,0.0,0.0,
1123,Pavia,2021-08-28,9.0,4.0,13.0,2.0,59.0,19.0,10.0,21.0,0.0,1032.0,0.0,0.0,
1124,Pavia,2021-08-29,2.0,1.0,2.0,2.0,99.0,6.0,4.0,13.0,0.0,1010.0,0.0,0.0,pioggia neve 
1125,Pavia,2021-08-30,3.0,1.0,5.0,3.0,100.0,4.0,5.0,13.0,0.0,1006.0,0.0,0.0,pioggia neve nebbia 
1126,Pavia,2021-08-31,5.0,4.0,8.0,5.0,97.0,10.0,6.0,11.0,0.0,1008.0,0.0,0.0,pioggia nebbia 
1431,Pavia,2021-09-01,7.0,6.0,8.0,6.0,91.0,6.0,6.0,9.0,0.0,1001.0,0.0,0.0,pioggia 
1432,Pavia,2021-09-02,4.0,0.0,7.0,2.0,86.0,20.0,6.0,13.0,0.0,1013.0,0.0,0.0,nebbia 
1433,Pavia,2021-09-03,2.0,-3.0,6.0,0.0,82.0,19.0,5.0,11.0,0.0,1019.0,0.0,0.0,
1434,Pavia,2021-09-04,-1.0,-3.0,5.0,0.0,92.0,10.0,6.0,13.0,0.0,1014.0,0.0,0.0,nebbia 
1435,Pavia,2021-09-05,0.0,-2.0,4.0,1.0,96.0,5.0,6.0,11.0,0.0,1006.0,0.0,0.0,nebbia 
1436,Pavia,2021-09-06,-2.0,-4.0,2.0,0.0,97.0,3.0,5.0,9.0,0.0,1012.0,0.0,0.0,nebbia 
1437,Pavia,2021-09-07,0.0,-5.0,9.0,1.0,82.0,20.0,4.0,8.0,0.0,1023.0,0.0,0.0,
1438,Pavia,2021-09-08,1.0,-4.0,7.0,0.0,79.0,21.0,4.0,9.0,0.0,1031.0,0.0,0.0,
1439,Pavia,2021-09-09,1.0,-6.0,8.0,0.0,82.0,18.0,3.0,8.0,0.0,1036.0,0.0,0.0,nebbia 
1440,Pavia,2021-09-10,2.0,-3.0,10.0,0.0,76.0,19.0,5.0,11.0,0.0,1031.0,0.0,0.0,
1441,Pavia,2021-09-11,3.0,-2.0,11.0,1.0,76.0,18.0,3.0,8.0,0.0,1024.0,0.0,0.0,
1442,Pavia,2021-09-12,4.0,-3.0,11.0,2.0,79.0,15.0,5.0,15.0,0.0,1024.0,0.0,0.0,nebbia 
1443,Pavia,2021-09-13,6.0,-1.0,12.0,1.0,63.0,19.0,11.0,22.0,0.0,1025.0,0.0,0.0,
1444,Pavia,2021-09-14,4.0,-1.0,11.0,3.0,86.0,13.0,5.0,11.0,0.0,1031.0,0.0,0.0,nebbia 
1445,Pavia,2021-09-15,4.0,-1.0,8.0,2.0,88.0,7.0,4.0,9.0,0.0,1028.0,0.0,0.0,pioggia nebbia 
1446,Pavia,2021-09-16,4.0,1.0,8.0,3.0,94.0,3.0,5.0,11.0,0.0,1020.0,0.0,0.0,pioggia nebbia 
1447,Pavia,2021-09-17,1.0,-2.0,4.0,2.0,98.0,1.0,6.0,9.0,0.0,1023.0,0.0,0.0,nebbia 
1448,Pavia,2021-09-18,2.0,-1.0,7.0,1.0,90.0,7.0,7.0,15.0,0.0,1026.0,0.0,0.0,nebbia 
1449,Pavia,2021-09-19,2.0,-3.0,6.0,2.0,89.0,5.0,5.0,11.0,0.0,1029.0,0.0,0.0,nebbia 
1450,Pavia,2021-09-20,-1.0,-4.0,2.0,1.0,100.0,0.0,5.0,11.0,0.0,1032.0,0.0,0.0,nebbia 
1451,Pavia,2021-09-21,2.0,1.0,4.0,2.0,95.0,4.0,8.0,13.0,0.0,1033.0,0.0,0.0,nebbia 
1452,Pavia,2021-09-22,2.0,1.0,4.0,2.0,97.0,3.0,5.0,9.0,0.0,1028.0,0.0,0.0,nebbia 
1453,Pavia,2021-09-23,1.0,0.0,2.0,1.0,100.0,1.0,5.0,8.0,0.0,1026.0,0.0,0.0,pioggia nebbia 
1454,Pavia,2021-09-24,5.0,-1.0,16.0,3.0,78.0,14.0,11.0,31.0,0.0,1025.0,0.0,0.0,nebbia 
1455,Pavia,2021-09-25,4.0,-3.0,11.0,1.0,76.0,18.0,4.0,9.0,0.0,1028.0,0.0,0.0,
1456,Pavia,2021-09-26,9.0,3.0,16.0,3.0,61.0,20.0,12.0,21.0,0.0,1019.0,0.0,0.0,
1457,Pavia,2021-09-27,6.0,0.0,13.0,3.0,67.0,12.0,10.0,46.0,0.0,1010.0,0.0,0.0,
1458,Pavia,2021-09-28,6.0,2.0,11.0,0.0,46.0,18.0,9.0,26.0,0.0,1029.0,0.0,0.0,
1459,Pavia,2021-09-29,6.0,-2.0,12.0,1.0,59.0,20.0,6.0,11.0,0.0,1023.0,0.0,0.0,
1460,Pavia,2021-09-30,9.0,2.0,14.0,2.0,62.0,20.0,5.0,9.0,0.0,1015.0,0.0,0.0,
1400,Pavia,2021-10-01,12.0,3.0,19.0,2.0,41.0,20.0,15.0,39.0,0.0,1012.0,0.0,0.0,
1401,Pavia,2021-10-02,8.0,1.0,12.0,4.0,72.0,22.0,9.0,18.0,0.0,1021.0,0.0,0.0,
1402,Pavia,2021-10-03,8.0,5.0,11.0,6.0,86.0,16.0,5.0,9.0,0.0,1018.0,0.0,0.0,pioggia 
1403,Pavia,2021-10-04,4.0,0.0,8.0,4.0,99.0,1.0,3.0,9.0,0.0,1019.0,0.0,0.0,pioggia nebbia 
1404,Pavia,2021-10-05,4.0,-1.0,8.0,5.0,97.0,1.0,6.0,13.0,0.0,1020.0,0.0,0.0,nebbia 
1405,Pavia,2021-10-06,9.0,2.0,14.0,3.0,46.0,14.0,21.0,61.0,0.0,1015.0,0.0,0.0,nebbia 
1406,Pavia,2021-10-07,5.0,-2.0,14.0,0.0,46.0,20.0,4.0,8.0,0.0,1029.0,0.0,0.0,
1407,Pavia,2021-10-08,7.0,0.0,15.0,5.0,68.0,20.0,6.0,17.0,0.0,1030.0,0.0,0.0,
1408,Pavia,2021-10-09,8.0,5.0,11.0,6.0,87.0,18.0,4.0,8.0,0.0,1026.0,0.0,0.0,pioggia 
1409,Pavia,2021-10-10,10.0,8.0,14.0,6.0,69.0,17.0,9.0,18.0,0.0,1023.0,0.0,0.0,pioggia 
1410,Pavia,2021-10-11,6.0,1.0,11.0,2.0,63.0,21.0,7.0,17.0,0.0,1030.0,0.0,0.0,
1411,Pavia,2021-10-12,3.0,-1.0,10.0,0.0,65.0,22.0,5.0,13.0,0.0,1026.0,0.0,0.0,
1412,Pavia,2021-10-13,4.0,0.0,6.0,2.0,76.0,17.0,5.0,9.0,0.0,1019.0,0.0,0.0,pioggia 
1413,Pavia,2021-10-14,3.0,1.0,5.0,2.0,97.0,3.0,7.0,15.0,0.0,1013.0,0.0,0.0,pioggia neve nebbia 
1414,Pavia,2021-10-15,4.0,-2.0,9.0,4.0,94.0,2.0,5.0,11.0,0.0,1016.0,0.0,0.0,nebbia 
1415,Pavia,2021-10-16,8.0,0.0,17.0,5.0,83.0,14.0,7.0,17.0,0.0,1012.0,0.0,0.0,nebbia 
1416,Pavia,2021-10-17,7.0,2.0,10.0,5.0,89.0,5.0,7.0,13.0,0.0,1016.0,0.0,0.0,
1417,Pavia,2021-10-18,9.0,7.0,13.0,8.0,94.0,2.0,6.0,11.0,0.0,1015.0,0.0,0.0,pioggia nebbia 
1418,Pavia,2021-10-19,10.0,6.0,16.0,7.0,84.0,10.0,6.0,15.0,0.0,1018.0,0.0,0.0,nebbia 
1419,Pavia,2021-10-20,11.0,4.0,17.0,6.0,60.0,12.0,13.0,31.0,0.0,1009.0,0.0,0.0,nebbia 
1420,Pavia,2021-10-21,12.0,6.0,19.0,0.0,36.0,21.0,14.0,26.0,0.0,1016.0,0.0,0.0,
1421,Pavia,2021-10-22,9.0,2.0,15.0,1.0,53.0,21.0,6.0,11.0,0.0,1024.0,0.0,0.0,
1422,Pavia,2021-10-23,8.0,2.0,14.0,2.0,66.0,19.0,4.0,8.0,0.0,1022.0,0.0,0.0,
1423,Pavia,2021-10-24,9.0,1.0,17.0,2.0,52.0,20.0,13.0,35.0,0.0,1018.0,0.0,0.0,nebbia 
1424,Pavia,2021-10-25,8.0,0.0,14.0,2.0,56.0,21.0,11.0,22.0,0.0,1025.0,0.0,0.0,nebbia 
1425,Pavia,2021-10-26,6.0,-1.0,12.0,1.0,53.0,20.0,6.0,9.0,0.0,1026.0,0.0,0.0,
1426,Pavia,2021-10-27,5.0,-2.0,13.0,0.0,56.0,20.0,8.0,24.0,0.0,1026.0,0.0,0.0,
1427,Pavia,2021-10-28,1.0,-1.0,9.0,3.0,99.0,1.0,4.0,8.0,0.0,1025.0,0.0,0.0,nebbia 
1428,Pavia,2021-10-29,4.0,-1.0,11.0,5.0,95.0,7.0,5.0,9.0,0.0,1024.0,0.0,0.0,nebbia 
1429,Pavia,2021-10-30,4.0,1.0,6.0,4.0,99.0,2.0,6.0,9.0,0.0,1020.0,0.0,0.0,nebbia 
1430,Pavia,2021-10-31,7.0,6.0,7.0,6.0,98.0,2.0,3.0,8.0,0.0,1011.0,0.0,0.0,pioggia 
1370,Pavia,2021-11-01,8.0,6.0,10.0,2.0,64.0,20.0,12.0,21.0,0.0,999.0,0.0,0.0,
1371,Pavia,2021-11-02,7.0,3.0,11.0,3.0,76.0,18.0,8.0,17.0,0.0,1013.0,0.0,0.0,pioggia 
1372,Pavia,2021-11-03,9.0,6.0,13.0,3.0,67.0,20.0,6.0,11.0,0.0,1017.0,0.0,0.0,
1373,Pavia,2021-11-04,10.0,2.0,18.0,2.0,65.0,21.0,4.0,9.0,0.0,1012.0,0.0,0.0,
1374,Pavia,2021-11-05,11.0,4.0,17.0,5.0,67.0,16.0,7.0,15.0,0.0,1009.0,0.0,0.0,
1375,Pavia,2021-11-06,14.0,8.0,22.0,5.0,59.0,21.0,10.0,15.0,0.0,1004.0,0.0,0.0,
1376,Pavia,2021-11-07,16.0,7.0,22.0,9.0,64.0,21.0,7.0,15.0,0.0,1001.0,0.0,0.0,
1377,Pavia,2021-11-08,14.0,8.0,19.0,7.0,46.0,19.0,21.0,35.0,0.0,1002.0,0.0,0.0,pioggia temporale 
1378,Pavia,2021-11-09,10.0,3.0,18.0,3.0,54.0,20.0,8.0,18.0,0.0,1017.0,0.0,0.0,
1379,Pavia,2021-11-10,12.0,4.0,19.0,1.0,44.0,20.0,5.0,9.0,0.0,1020.0,0.0,0.0,
1380,Pavia,2021-11-11,13.0,5.0,19.0,2.0,43.0,20.0,6.0,11.0,0.0,1020.0,0.0,0.0,
1381,Pavia,2021-11-12,15.0,9.0,20.0,5.0,55.0,21.0,8.0,15.0,0.0,1019.0,0.0,0.0,
1382,Pavia,2021-11-13,16.0,7.0,24.0,5.0,54.0,21.0,6.0,15.0,0.0,1019.0,0.0,0.0,
1383,Pavia,2021-11-14,17.0,10.0,25.0,6.0,51.0,19.0,6.0,13.0,0.0,1019.0,0.0,0.0,
1384,Pavia,2021-11-15,17.0,9.0,24.0,7.0,52.0,21.0,11.0,35.0,0.0,1017.0,0.0,0.0,
1385,Pavia,2021-11-16,13.0,9.0,18.0,3.0,48.0,20.0,13.0,22.0,0.0,1019.0,0.0,0.0,
1386,Pavia,2021-11-17,14.0,9.0,19.0,1.0,40.0,19.0,9.0,13.0,0.0,1015.0,0.0,0.0,
1387,Pavia,2021-11-18,15.0,6.0,22.0,4.0,45.0,22.0,8.0,17.0,0.0,1010.0,0.0,0.0,
1388,Pavia,2021-11-19,14.0,10.0,17.0,6.0,60.0,20.0,14.0,22.0,0.0,1012.0,0.0,0.0,
1389,Pavia,2021-11-20,13.0,10.0,17.0,4.0,53.0,20.0,12.0,22.0,0.0,1009.0,0.0,0.0,pioggia 
1390,Pavia,2021-11-21,12.0,9.0,16.0,8.0,77.0,17.0,9.0,15.0,0.0,1002.0,0.0,0.0,pioggia 
1391,Pavia,2021-11-22,14.0,11.0,17.0,11.0,81.0,17.0,14.0,31.0,0.0,1005.0,0.0,0.0,pioggia temporale 
1392,Pavia,2021-11-23,13.0,10.0,17.0,8.0,74.0,18.0,12.0,21.0,0.0,1004.0,0.0,0.0,
1393,Pavia,2021-11-24,15.0,9.0,20.0,9.0,70.0,20.0,9.0,22.0,0.0,1009.0,0.0,0.0,pioggia temporale 
1394,Pavia,2021-11-25,14.0,11.0,18.0,12.0,87.0,19.0,7.0,11.0,0.0,1013.0,0.0,0.0,pioggia 
1395,Pavia,2021-11-26,16.0,8.0,22.0,9.0,69.0,19.0,6.0,13.0,0.0,1017.0,0.0,0.0,nebbia 
1396,Pavia,2021-11-27,17.0,12.0,22.0,7.0,55.0,19.0,11.0,17.0,0.0,1022.0,0.0,0.0,
1397,Pavia,2021-11-28,18.0,14.0,22.0,6.0,50.0,21.0,9.0,17.0,0.0,1024.0,0.0,0.0,
1398,Pavia,2021-11-29,17.0,12.0,22.0,5.0,49.0,18.0,6.0,11.0,0.0,1019.0,0.0,0.0,
1399,Pavia,2021-11-30,11.0,7.0,16.0,0.0,28.0,21.0,18.0,28.0,0.0,1013.0,0.0,0.0,
1157,Pavia,2021-12-01,23.0,17.0,29.0,12.0,52.0,21.0,6.0,11.0,0.0,1022.0,0.0,0.0,
1158,Pavia,2021-12-02,23.0,15.0,30.0,10.0,46.0,21.0,5.0,11.0,0.0,1022.0,0.0,0.0,
1159,Pavia,2021-12-03,23.0,19.0,26.0,12.0,51.0,22.0,5.0,17.0,0.0,1019.0,0.0,0.0,pioggia 
1160,Pavia,2021-12-04,22.0,16.0,29.0,15.0,67.0,19.0,8.0,30.0,0.0,1016.0,0.0,0.0,pioggia temporale 
1161,Pavia,2021-12-05,21.0,18.0,25.0,17.0,79.0,17.0,6.0,17.0,0.0,1017.0,0.0,0.0,pioggia temporale nebbia 
1162,Pavia,2021-12-06,22.0,18.0,26.0,17.0,77.0,18.0,5.0,11.0,0.0,1018.0,0.0,0.0,pioggia temporale 
1163,Pavia,2021-12-07,22.0,16.0,30.0,16.0,71.0,19.0,6.0,21.0,0.0,1017.0,0.0,0.0,nebbia 
1164,Pavia,2021-12-08,23.0,16.0,28.0,15.0,64.0,21.0,8.0,21.0,0.0,1017.0,0.0,0.0,
1165,Pavia,2021-12-09,24.0,19.0,29.0,16.0,64.0,20.0,9.0,26.0,0.0,1016.0,0.0,0.0,pioggia temporale 
1166,Pavia,2021-12-10,25.0,17.0,31.0,16.0,62.0,19.0,6.0,11.0,0.0,1018.0,0.0,0.0,nebbia 
1167,Pavia,2021-12-11,27.0,20.0,35.0,15.0,51.0,20.0,8.0,15.0,0.0,1016.0,0.0,0.0,
1168,Pavia,2021-12-12,26.0,20.0,30.0,17.0,58.0,20.0,11.0,18.0,0.0,1017.0,0.0,0.0,
1169,Pavia,2021-12-13,25.0,22.0,30.0,14.0,51.0,19.0,11.0,22.0,0.0,1018.0,0.0,0.0,
1170,Pavia,2021-12-14,25.0,20.0,30.0,16.0,61.0,21.0,8.0,17.0,0.0,1016.0,0.0,0.0,
1171,Pavia,2021-12-15,27.0,20.0,31.0,18.0,61.0,21.0,6.0,11.0,0.0,1016.0,0.0,0.0,
1172,Pavia,2021-12-16,27.0,21.0,32.0,16.0,51.0,19.0,7.0,11.0,0.0,1016.0,0.0,0.0,
1173,Pavia,2021-12-17,26.0,21.0,30.0,14.0,49.0,20.0,8.0,13.0,0.0,1016.0,0.0,0.0,
1174,Pavia,2021-12-18,25.0,20.0,30.0,17.0,62.0,20.0,6.0,15.0,0.0,1011.0,0.0,0.0,
1175,Pavia,2021-12-19,26.0,20.0,31.0,17.0,62.0,20.0,8.0,17.0,0.0,1009.0,0.0,0.0,
1176,Pavia,2021-12-20,26.0,21.0,31.0,16.0,56.0,20.0,8.0,13.0,0.0,1010.0,0.0,0.0,pioggia temporale 
1177,Pavia,2021-12-21,24.0,18.0,30.0,17.0,66.0,20.0,7.0,17.0,0.0,1014.0,0.0,0.0,pioggia temporale 
1178,Pavia,2021-12-22,23.0,16.0,30.0,15.0,62.0,19.0,6.0,18.0,0.0,1015.0,0.0,0.0,
1179,Pavia,2021-12-23,24.0,16.0,30.0,13.0,56.0,20.0,9.0,13.0,0.0,1014.0,0.0,0.0,
1180,Pavia,2021-12-24,25.0,17.0,30.0,15.0,57.0,20.0,6.0,11.0,0.0,1015.0,0.0,0.0,
